NDVI,NDBI,Albedo,Elevation,Population,LULC,AirTemp,WindSpeed,Rainfall,WaterDistance,BuiltupDensity,Latitude,Longitude
0.321036451471234,-0.0286171703021813,12531.333333333334,213,2.081537961959839,60,29.700708594689047,0.7103398300014433,587.2551555149257,450,2,28.607924351778117,76.81023159714238
0.0956104681472213,0.0141535962007123,14025.166666666666,218,30.62730026245117,60,29.656255326602945,0.6412298160076573,556.7531023559682,2378,2,28.42342387368985,76.91761255391464
0.2551282051282051,-0.0188072472506963,13901.0,214,9.11936092376709,40,29.34735394152966,1.0123869247814905,796.7664331281558,538,2,28.76564173422652,77.32086221124382
0.408373786407767,-0.0881699859939193,11969.333333333334,204,187.09866333007807,50,29.38691187708372,0.8781144679887717,690.1044398583472,10,6,28.624557544782707,77.27129573945535
0.2628878003265687,-0.024313099513738,13458.5,215,2.665327548980713,40,29.291456469860748,1.0561950488680891,827.8980822814628,2965,2,28.875236365830787,77.26885516229697
0.376713920520567,-0.0318946463654224,13361.833333333334,211,4.333466053009033,40,29.34735394152966,1.0123869247814905,762.8977924920619,400,2,28.827148104592556,77.2531407446864
0.1441415029805531,0.031775650749755,15525.083333333334,221,3.81259560585022,40,29.718521023145968,0.6274508779078307,573.0550058450506,754,2,28.4272845422169,76.8038646234712
0.3171717171717171,-0.0358280993781133,13115.75,223,36.98586654663086,50,29.41786765633049,0.748679270676576,656.7247385233641,578,2,28.54611149189059,77.06427426013089
0.570907048581859,-0.0975181667568853,11909.666666666666,208,110.84646606445312,10,29.41987086145872,0.9152883168635728,769.7741699758917,52,2,28.71725061824473,77.1924662587022
0.4468784227820372,-0.0347630892434629,12868.0,197,37.20841979980469,40,29.38060982952192,0.9157010326165148,689.0155186988413,4045,6,28.59539811202398,77.3560224420227
0.5523138832997988,-0.1133270275902977,11989.333333333334,270,37.21668243408203,10,29.2975277911176,0.7866243703188661,671.2903681211174,6205,2,28.50975667530812,77.15953083913517
